    1: (70.9091,4.47154%,96.4706%) #320BF6 hsv(70.9091,4.47154%,96.4706%)
    1: (70.9091,4.5082%,95.6863%) #320BF4 hsv(70.9091,4.5082%,95.6863%)
    1: (70.9091,4.58333%,94.1176%) #320CF0 hsv(70.9091,4.58333%,94.1176%)
    1: (70.9091,4.60251%,93.7255%) #320CEF hsv(70.9091,4.60251%,93.7255%)
    3: (70.9091,4.64135%,92.9412%) #320CED hsv(70.9091,4.64135%,92.9412%)
    1: (70.9091,4.66102%,92.549%) #320CEC hsv(70.9091,4.66102%,92.549%)
    2: (70.9091,4.70085%,91.7647%) #320CEA hsv(70.9091,4.70085%,91.7647%)
    1: (70.9091,4.72103%,91.3725%) #320CE9 hsv(70.9091,4.72103%,91.3725%)
    2: (70.9091,4.74138%,90.9804%) #320CE8 hsv(70.9091,4.74138%,90.9804%)
    2: (70.9091,4.7619%,90.5882%) #320CE7 hsv(70.9091,4.7619%,90.5882%)
    2: (70.9091,4.80349%,89.8039%) #320CE5 hsv(70.9091,4.80349%,89.8039%)
    1: (70.9091,4.84581%,89.0196%) #320CE3 hsv(70.9091,4.84581%,89.0196%)
    2: (70.9091,4.88889%,88.2353%) #320CE1 hsv(70.9091,4.88889%,88.2353%)
    4: (70.9091,4.91071%,87.8431%) #320DE0 hsv(70.9091,4.91071%,87.8431%)
    2: (70.9091,4.93274%,87.451%) #320DDF hsv(70.9091,4.93274%,87.451%)
    2: (70.9091,4.95495%,87.0588%) #320DDE hsv(70.9091,4.95495%,87.0588%)
    4: (70.9091,4.97738%,86.6667%) #320DDD hsv(70.9091,4.97738%,86.6667%)
    2: (70.9091,5%,86.2745%) #320DDC hsv(70.9091,5%,86.2745%)
    1: (70.9091,5.06912%,85.098%) #320DD9 hsv(70.9091,5.06912%,85.098%)
    1: (70.9091,5.11628%,84.3137%) #320DD7 hsv(70.9091,5.11628%,84.3137%)
    1: (70.9091,5.16432%,83.5294%) #320DD5 hsv(70.9091,5.16432%,83.5294%)
    1: (70.9091,5.18868%,83.1373%) #320DD4 hsv(70.9091,5.18868%,83.1373%)
    3: (70.9091,5.21327%,82.7451%) #320DD3 hsv(70.9091,5.21327%,82.7451%)
